,id,group,description,score,value
7167,MO5.1.1.10,4,"fortalecer la educación, comunicación y cultura para el desarrollo sustentable.",23.89,comunicación
7168,MO5.1.1.10,4,"fortalecer la educación, comunicación y cultura para el desarrollo sustentable.",18.0,cultura
7169,MO5.1.1.11,4,propiciar y fortalecer la participación ciudadana en la implementación de las políticas ambientales y urbanas.,48.2,participación ciudadana
7170,MO5.1.1.11,4,propiciar y fortalecer la participación ciudadana en la implementación de las políticas ambientales y urbanas.,25.39,implementación
7171,MO5.1.1.11,4,propiciar y fortalecer la participación ciudadana en la implementación de las políticas ambientales y urbanas.,24.39,política
7172,MO5.1.1.12,4,"conservar la diversidad biológica, así como fomentar su uso y manejo sustentable.",33.59,manejo
7173,MO5.1.1.12,4,"conservar la diversidad biológica, así como fomentar su uso y manejo sustentable.",32.29,diversidad
7174,MO5.1.1.12,4,"conservar la diversidad biológica, así como fomentar su uso y manejo sustentable.",14.69,uso
7175,MO5.1.1.12,4,"conservar la diversidad biológica, así como fomentar su uso y manejo sustentable.",14.3,biológico
7176,MO5.1.1.13,4,"difundir, inspeccionar, vigilar y sancionar el cumplimiento de la normatividad ambiental del estado de morelos.",42.7,normatividad
7177,MO5.1.1.13,4,"difundir, inspeccionar, vigilar y sancionar el cumplimiento de la normatividad ambiental del estado de morelos.",32.2,cumplimiento
7178,MO5.1.1.13,4,"difundir, inspeccionar, vigilar y sancionar el cumplimiento de la normatividad ambiental del estado de morelos.",21.6,estado
7179,MO5.1.1.14,4,fortalecer el cumplimiento de la normatividad ambiental del estado de morelos.,42.7,normatividad
7180,MO5.1.1.14,4,fortalecer el cumplimiento de la normatividad ambiental del estado de morelos.,32.29,cumplimiento
7181,MO5.1.1.14,4,fortalecer el cumplimiento de la normatividad ambiental del estado de morelos.,21.5,estado
7182,MO5.1.1.15,4,"implementar mecanismos de coordinación para la atención de las denuncias e inspección y vigilancia, entre los tres órdenes de gobierno.",21.5,inspección
7183,MO5.1.1.15,4,"implementar mecanismos de coordinación para la atención de las denuncias e inspección y vigilancia, entre los tres órdenes de gobierno.",18.39,atención
7184,MO5.1.1.15,4,"implementar mecanismos de coordinación para la atención de las denuncias e inspección y vigilancia, entre los tres órdenes de gobierno.",15.5,coordinación
7185,MO5.1.1.15,4,"implementar mecanismos de coordinación para la atención de las denuncias e inspección y vigilancia, entre los tres órdenes de gobierno.",15.3,vigilancia
7186,MO5.1.1.15,4,"implementar mecanismos de coordinación para la atención de las denuncias e inspección y vigilancia, entre los tres órdenes de gobierno.",13.5,mecanismo
7187,MO5.1.1.15,4,"implementar mecanismos de coordinación para la atención de las denuncias e inspección y vigilancia, entre los tres órdenes de gobierno.",9.89,denuncia
7188,MO5.1.1.15,4,"implementar mecanismos de coordinación para la atención de las denuncias e inspección y vigilancia, entre los tres órdenes de gobierno.",5.59,gobierno
7189,MO5.2.1.1,4,impulsar la ciencia básica para desarrollar conocimiento e investigación de frontera.,33.5,investigación
7190,MO5.2.1.1,4,impulsar la ciencia básica para desarrollar conocimiento e investigación de frontera.,21.2,conocimiento
7191,MO5.2.1.1,4,impulsar la ciencia básica para desarrollar conocimiento e investigación de frontera.,21.1,ciencia
7192,MO5.2.1.1,4,impulsar la ciencia básica para desarrollar conocimiento e investigación de frontera.,15.3,frontera
7193,MO5.2.1.1,4,impulsar la ciencia básica para desarrollar conocimiento e investigación de frontera.,8.69,básico
7194,MO5.2.1.2,4,"reconocer y estimular proyectos de emprendimiento, de transferencia tecnológica, de innovación, de investigación aplicada y de propiedad intelectual.",26.7,propiedad intelectual
7195,MO5.2.1.2,4,"reconocer y estimular proyectos de emprendimiento, de transferencia tecnológica, de innovación, de investigación aplicada y de propiedad intelectual.",18.2,innovación
7196,MO5.2.1.2,4,"reconocer y estimular proyectos de emprendimiento, de transferencia tecnológica, de innovación, de investigación aplicada y de propiedad intelectual.",17.39,investigación aplicada
7197,MO5.2.1.2,4,"reconocer y estimular proyectos de emprendimiento, de transferencia tecnológica, de innovación, de investigación aplicada y de propiedad intelectual.",15.3,emprendimiento
7198,MO5.2.1.2,4,"reconocer y estimular proyectos de emprendimiento, de transferencia tecnológica, de innovación, de investigación aplicada y de propiedad intelectual.",13.1,transferencia tecnológica
7199,MO5.2.1.2,4,"reconocer y estimular proyectos de emprendimiento, de transferencia tecnológica, de innovación, de investigación aplicada y de propiedad intelectual.",9.0,proyecto
7200,MO5.2.1.3,4,"difundir y divulgar la ciencia, la tecnología y la innovación.",38.7,tecnología
7201,MO5.2.1.3,4,"difundir y divulgar la ciencia, la tecnología y la innovación.",32.7,innovación
7202,MO5.2.1.3,4,"difundir y divulgar la ciencia, la tecnología y la innovación.",28.39,ciencia
7203,MO5.3.1.1,4,"ampliar, rehabilitar, modernizar y dar mantenimiento a la infraestructura carretera, priorizando las regiones con mayor rezago de comunicación e infraestructura vial.",26.2,infraestructura
7204,MO5.3.1.1,4,"ampliar, rehabilitar, modernizar y dar mantenimiento a la infraestructura carretera, priorizando las regiones con mayor rezago de comunicación e infraestructura vial.",22.39,comunicación
7205,MO5.3.1.1,4,"ampliar, rehabilitar, modernizar y dar mantenimiento a la infraestructura carretera, priorizando las regiones con mayor rezago de comunicación e infraestructura vial.",19.29,región
7206,MO5.3.1.1,4,"ampliar, rehabilitar, modernizar y dar mantenimiento a la infraestructura carretera, priorizando las regiones con mayor rezago de comunicación e infraestructura vial.",14.69,mantenimiento
7207,MO5.3.1.1,4,"ampliar, rehabilitar, modernizar y dar mantenimiento a la infraestructura carretera, priorizando las regiones con mayor rezago de comunicación e infraestructura vial.",9.39,carretera
7208,MO5.3.1.1,4,"ampliar, rehabilitar, modernizar y dar mantenimiento a la infraestructura carretera, priorizando las regiones con mayor rezago de comunicación e infraestructura vial.",7.0,mayor
7209,MO5.5.1.1,4,"brindar certidumbre jurídica a los propietarios y poseedores de vehículos automotores de transporte público, privado y particular; así como a los concesionarios, permisionarios, conductores y operadores, a través de la emisión de autorizaciones y actos de autoridad para la legal circulación de vehículos en el estado de morelos, incluyendo la vigilancia, registro, supervisión y sanción.",11.19,circulación de vehículos
7210,MO5.5.1.1,4,"brindar certidumbre jurídica a los propietarios y poseedores de vehículos automotores de transporte público, privado y particular; así como a los concesionarios, permisionarios, conductores y operadores, a través de la emisión de autorizaciones y actos de autoridad para la legal circulación de vehículos en el estado de morelos, incluyendo la vigilancia, registro, supervisión y sanción.",9.0,certidumbre
7211,MO5.5.1.1,4,"brindar certidumbre jurídica a los propietarios y poseedores de vehículos automotores de transporte público, privado y particular; así como a los concesionarios, permisionarios, conductores y operadores, a través de la emisión de autorizaciones y actos de autoridad para la legal circulación de vehículos en el estado de morelos, incluyendo la vigilancia, registro, supervisión y sanción.",8.39,poseedor
7212,MO5.5.1.1,4,"brindar certidumbre jurídica a los propietarios y poseedores de vehículos automotores de transporte público, privado y particular; así como a los concesionarios, permisionarios, conductores y operadores, a través de la emisión de autorizaciones y actos de autoridad para la legal circulación de vehículos en el estado de morelos, incluyendo la vigilancia, registro, supervisión y sanción.",8.1,transporte público
7213,MO5.5.1.1,4,"brindar certidumbre jurídica a los propietarios y poseedores de vehículos automotores de transporte público, privado y particular; así como a los concesionarios, permisionarios, conductores y operadores, a través de la emisión de autorizaciones y actos de autoridad para la legal circulación de vehículos en el estado de morelos, incluyendo la vigilancia, registro, supervisión y sanción.",7.19,propietario
7214,MO5.5.1.1,4,"brindar certidumbre jurídica a los propietarios y poseedores de vehículos automotores de transporte público, privado y particular; así como a los concesionarios, permisionarios, conductores y operadores, a través de la emisión de autorizaciones y actos de autoridad para la legal circulación de vehículos en el estado de morelos, incluyendo la vigilancia, registro, supervisión y sanción.",7.09,vigilancia
7215,MO5.5.1.1,4,"brindar certidumbre jurídica a los propietarios y poseedores de vehículos automotores de transporte público, privado y particular; así como a los concesionarios, permisionarios, conductores y operadores, a través de la emisión de autorizaciones y actos de autoridad para la legal circulación de vehículos en el estado de morelos, incluyendo la vigilancia, registro, supervisión y sanción.",6.9,vehículo
7216,MO5.5.1.2,4,"impulsar la modernización del transporte público, con el objeto de que la ciudadanía cuente con mejores estándares de calidad en la prestación del servicio; promoviendo su adaptación a energías más amigables con el medio ambiente.",15.1,ciudadanía
7217,MO5.5.1.2,4,"impulsar la modernización del transporte público, con el objeto de que la ciudadanía cuente con mejores estándares de calidad en la prestación del servicio; promoviendo su adaptación a energías más amigables con el medio ambiente.",14.69,adaptación
7218,MO5.5.1.2,4,"impulsar la modernización del transporte público, con el objeto de que la ciudadanía cuente con mejores estándares de calidad en la prestación del servicio; promoviendo su adaptación a energías más amigables con el medio ambiente.",14.0,modernización
7219,MO5.5.1.2,4,"impulsar la modernización del transporte público, con el objeto de que la ciudadanía cuente con mejores estándares de calidad en la prestación del servicio; promoviendo su adaptación a energías más amigables con el medio ambiente.",13.39,transporte público
7220,MO5.5.1.2,4,"impulsar la modernización del transporte público, con el objeto de que la ciudadanía cuente con mejores estándares de calidad en la prestación del servicio; promoviendo su adaptación a energías más amigables con el medio ambiente.",11.19,prestación
7221,MO5.5.1.2,4,"impulsar la modernización del transporte público, con el objeto de que la ciudadanía cuente con mejores estándares de calidad en la prestación del servicio; promoviendo su adaptación a energías más amigables con el medio ambiente.",10.89,energía
7222,MO5.5.1.2,4,"impulsar la modernización del transporte público, con el objeto de que la ciudadanía cuente con mejores estándares de calidad en la prestación del servicio; promoviendo su adaptación a energías más amigables con el medio ambiente.",9.3,medio ambiente
7223,MO5.5.1.3,4,"fomentar y promover la actualización del marco normativo y generar actos administrativos, jurídicos y legales, para contar con disposiciones que permitan administrar eficientemente el transporte público, privado y particular, y salvaguardar los actos de autoridad emitidos en cumplimiento a los ordenamientos legales aplicables.",16.39,disposición
