,id,group,description,lemma,score
7777,AG5.3.3.1,4,"1. mejorar la eficiencia en el uso del agua superficial para incrementar la productividad de las zonas agrícolas del estado de aguascalientes, a través de la rehabilitación (desazolve) de bordos y presas agrícolas que benefician a las unidades de riego.",agua,3.0
7778,AG5.3.3.1,4,"1. mejorar la eficiencia en el uso del agua superficial para incrementar la productividad de las zonas agrícolas del estado de aguascalientes, a través de la rehabilitación (desazolve) de bordos y presas agrícolas que benefician a las unidades de riego.",unidad,2.4
7779,AG5.3.3.1,4,"1. mejorar la eficiencia en el uso del agua superficial para incrementar la productividad de las zonas agrícolas del estado de aguascalientes, a través de la rehabilitación (desazolve) de bordos y presas agrícolas que benefician a las unidades de riego.",superficial,0.4
7780,AG5.3.3.2,4,2. establecer políticas de extracción de los vasos y bordos de acuerdo con la precipitación anual esperada.,político,29.1
7781,AG5.3.3.2,4,2. establecer políticas de extracción de los vasos y bordos de acuerdo con la precipitación anual esperada.,bordo,24.6
7782,AG5.3.3.2,4,2. establecer políticas de extracción de los vasos y bordos de acuerdo con la precipitación anual esperada.,saca,15.1
7783,AG5.3.3.2,4,2. establecer políticas de extracción de los vasos y bordos de acuerdo con la precipitación anual esperada.,precipitación,14.3
7784,AG5.3.3.2,4,2. establecer políticas de extracción de los vasos y bordos de acuerdo con la precipitación anual esperada.,casco,12.0
7785,AG5.3.3.2,4,2. establecer políticas de extracción de los vasos y bordos de acuerdo con la precipitación anual esperada.,esperado,4.19
7786,AG5.3.3.2,4,2. establecer políticas de extracción de los vasos y bordos de acuerdo con la precipitación anual esperada.,anual,0.3
7787,AG5.3.3.3,4,3. conclusión de la modernización del distrito de riego 001.,desenlace,32.2
7788,AG5.3.3.3,4,3. conclusión de la modernización del distrito de riego 001.,modernización,28.79
7789,AG5.3.3.3,4,3. conclusión de la modernización del distrito de riego 001.,riego,20.79
7790,AG5.3.3.3,4,3. conclusión de la modernización del distrito de riego 001.,distrito,18.0
7791,AG5.3.4.1,4,1. proteger las zonas de recarga estatales con la participación de la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,secretaría,20.1
7792,AG5.3.4.1,4,1. proteger las zonas de recarga estatales con la participación de la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,gestión,15.8
7793,AG5.3.4.1,4,1. proteger las zonas de recarga estatales con la participación de la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,ministerio,13.0
7794,AG5.3.4.1,4,1. proteger las zonas de recarga estatales con la participación de la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,participación,12.19
7795,AG5.3.4.1,4,1. proteger las zonas de recarga estatales con la participación de la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,colocación,10.39
7796,AG5.3.4.1,4,1. proteger las zonas de recarga estatales con la participación de la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,recarga,8.8
7797,AG5.3.4.1,4,1. proteger las zonas de recarga estatales con la participación de la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,zona,8.39
7798,AG5.3.4.1,4,1. proteger las zonas de recarga estatales con la participación de la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,medio ambiente,7.0
7799,AG5.3.4.1,4,1. proteger las zonas de recarga estatales con la participación de la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,urbanista,3.2
7800,AG5.3.4.1,4,1. proteger las zonas de recarga estatales con la participación de la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,territorial,0.3
7801,AG5.3.4.1,4,1. proteger las zonas de recarga estatales con la participación de la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,estatal,0.2
7802,AG5.3.5.1,4,"1. rehabilitación del colector sanitario en el margen oriente del río san pedro (marginal izquierdo), zona de jesús maría a la planta de la ciudad de aguascalientes.",rehabilitación,21.7
7803,AG5.3.5.1,4,"1. rehabilitación del colector sanitario en el margen oriente del río san pedro (marginal izquierdo), zona de jesús maría a la planta de la ciudad de aguascalientes.",pedro,15.0
7804,AG5.3.5.1,4,"1. rehabilitación del colector sanitario en el margen oriente del río san pedro (marginal izquierdo), zona de jesús maría a la planta de la ciudad de aguascalientes.",maría,9.6
7805,AG5.3.5.1,4,"1. rehabilitación del colector sanitario en el margen oriente del río san pedro (marginal izquierdo), zona de jesús maría a la planta de la ciudad de aguascalientes.",marginal,8.19
7806,AG5.3.5.1,4,"1. rehabilitación del colector sanitario en el margen oriente del río san pedro (marginal izquierdo), zona de jesús maría a la planta de la ciudad de aguascalientes.",ciudad,8.1
7807,AG5.3.5.1,4,"1. rehabilitación del colector sanitario en el margen oriente del río san pedro (marginal izquierdo), zona de jesús maría a la planta de la ciudad de aguascalientes.",colector,7.19
7808,AG5.3.5.1,4,"1. rehabilitación del colector sanitario en el margen oriente del río san pedro (marginal izquierdo), zona de jesús maría a la planta de la ciudad de aguascalientes.",región,6.5
7809,AG5.3.5.1,4,"1. rehabilitación del colector sanitario en el margen oriente del río san pedro (marginal izquierdo), zona de jesús maría a la planta de la ciudad de aguascalientes.",infinidad,5.5
7810,AG5.3.5.1,4,"1. rehabilitación del colector sanitario en el margen oriente del río san pedro (marginal izquierdo), zona de jesús maría a la planta de la ciudad de aguascalientes.",margen,3.7
7811,AG5.3.5.1,4,"1. rehabilitación del colector sanitario en el margen oriente del río san pedro (marginal izquierdo), zona de jesús maría a la planta de la ciudad de aguascalientes.",programa,2.9
7812,AG5.3.5.1,4,"1. rehabilitación del colector sanitario en el margen oriente del río san pedro (marginal izquierdo), zona de jesús maría a la planta de la ciudad de aguascalientes.",sanitario,0.89
7813,AG5.3.5.1,4,"1. rehabilitación del colector sanitario en el margen oriente del río san pedro (marginal izquierdo), zona de jesús maría a la planta de la ciudad de aguascalientes.",santo,0.4
7814,AG5.3.5.1,4,"1. rehabilitación del colector sanitario en el margen oriente del río san pedro (marginal izquierdo), zona de jesús maría a la planta de la ciudad de aguascalientes.",izquierdo,0.4
7815,AG5.3.6.1,4,1. proteger las zonas federales de los cauces en coordinación con la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,secretaría,19.39
7816,AG5.3.6.1,4,1. proteger las zonas federales de los cauces en coordinación con la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,gestión,15.39
7817,AG5.3.6.1,4,1. proteger las zonas federales de los cauces en coordinación con la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,ministerio,12.5
7818,AG5.3.6.1,4,1. proteger las zonas federales de los cauces en coordinación con la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,coordinación,11.3
7819,AG5.3.6.1,4,1. proteger las zonas federales de los cauces en coordinación con la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,colocación,10.0
7820,AG5.3.6.1,4,1. proteger las zonas federales de los cauces en coordinación con la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,cauce,9.39
7821,AG5.3.6.1,4,1. proteger las zonas federales de los cauces en coordinación con la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,zona,9.3
7822,AG5.3.6.1,4,1. proteger las zonas federales de los cauces en coordinación con la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,medio ambiente,6.9
7823,AG5.3.6.1,4,1. proteger las zonas federales de los cauces en coordinación con la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,urbanista,3.09
7824,AG5.3.6.1,4,1. proteger las zonas federales de los cauces en coordinación con la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,federalista,1.89
7825,AG5.3.6.1,4,1. proteger las zonas federales de los cauces en coordinación con la secretaría de gestión urbanística y ordenamiento territorial (seguot) y la secretaría del medio ambiente (sma).,territorial,0.3
7826,AG5.3.7.1,4,"1. construcción de exclusas para la regulación del flujo pluvial sobre los ríos san pedro, chicalote, morcinique y calvillo, para aumentar el tiempo de residencia en las balsas y propiciar la infiltración.",construcción,15.39
7827,AG5.3.7.1,4,"1. construcción de exclusas para la regulación del flujo pluvial sobre los ríos san pedro, chicalote, morcinique y calvillo, para aumentar el tiempo de residencia en las balsas y propiciar la infiltración.",tiempo de residencia,12.69
7828,AG5.3.7.1,4,"1. construcción de exclusas para la regulación del flujo pluvial sobre los ríos san pedro, chicalote, morcinique y calvillo, para aumentar el tiempo de residencia en las balsas y propiciar la infiltración.",argemone,10.5
7829,AG5.3.7.1,4,"1. construcción de exclusas para la regulación del flujo pluvial sobre los ríos san pedro, chicalote, morcinique y calvillo, para aumentar el tiempo de residencia en las balsas y propiciar la infiltración.",río,10.3
7830,AG5.3.7.1,4,"1. construcción de exclusas para la regulación del flujo pluvial sobre los ríos san pedro, chicalote, morcinique y calvillo, para aumentar el tiempo de residencia en las balsas y propiciar la infiltración.",ajuste,8.69
7831,AG5.3.7.1,4,"1. construcción de exclusas para la regulación del flujo pluvial sobre los ríos san pedro, chicalote, morcinique y calvillo, para aumentar el tiempo de residencia en las balsas y propiciar la infiltración.",pedro,8.6
7832,AG5.3.7.1,4,"1. construcción de exclusas para la regulación del flujo pluvial sobre los ríos san pedro, chicalote, morcinique y calvillo, para aumentar el tiempo de residencia en las balsas y propiciar la infiltración.",infiltración,8.0
7833,AG5.3.7.1,4,"1. construcción de exclusas para la regulación del flujo pluvial sobre los ríos san pedro, chicalote, morcinique y calvillo, para aumentar el tiempo de residencia en las balsas y propiciar la infiltración.",balsa,5.69
7834,AG5.3.7.1,4,"1. construcción de exclusas para la regulación del flujo pluvial sobre los ríos san pedro, chicalote, morcinique y calvillo, para aumentar el tiempo de residencia en las balsas y propiciar la infiltración.",excluido,2.9
7835,AG5.3.7.1,4,"1. construcción de exclusas para la regulación del flujo pluvial sobre los ríos san pedro, chicalote, morcinique y calvillo, para aumentar el tiempo de residencia en las balsas y propiciar la infiltración.",fundente,1.2
